identifier,source_ref,dimension,dataset_id,indicator_id,policy_count,status,error
urn:sds:reg:gri:gri_303_3_b_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_3_b_ii,urn:ngsi-ld:Indicator:Groundwater_,2,success,
urn:sds:reg:gri:gri_303_3_b_iii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_3_b_iii,urn:ngsi-ld:Indicator:Seawater_,2,success,
urn:sds:reg:gri:gri_303_3_b_iv,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_3_b_iv,urn:ngsi-ld:Indicator:Produced_water_,2,success,
urn:sds:reg:gri:gri_303_3_b_v,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_3_b_v,urn:ngsi-ld:Indicator:Third-party_water_and_a_breakdown_of_this_total_by_the_withdrawal_sources_listed_in_i-iv.,2,success,
urn:sds:reg:gri:gri_303_3_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_3_c,urn:ngsi-ld:Indicator:A_breakdown_of_total_water_withdrawal_from_each_of_the_sources_listed_in_Disclosures_303-3-a_and,2,success,
urn:sds:reg:gri:gri_303_3_c_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_3_c_i,urn:ngsi-ld:Indicator:Freshwater_1_000_mg_L_Total_Dissolved_Solids_,2,success,
urn:sds:reg:gri:gri_303_3_c_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_3_c_ii,urn:ngsi-ld:Indicator:Other_water_1_000_mg_L_Total_Dissolved_Solids_.,2,success,
urn:sds:reg:gri:gri_303_3_d,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_3_d,urn:ngsi-ld:Indicator:Any_contextual_information_necessary_to_understand_how_the_data_have_been_compiled_such_as_any_s,2,success,
urn:sds:reg:gri:gri_303_4_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_a,urn:ngsi-ld:Indicator:Total_water_discharge_to_all_areas_in_megaliters_and_a_breakdown_of_this_total_by_the_following_,2,success,
urn:sds:reg:gri:gri_303_4_a_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_a_i,urn:ngsi-ld:Indicator:Surface_water_,2,success,
urn:sds:reg:gri:gri_303_4_a_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_a_ii,urn:ngsi-ld:Indicator:Groundwater_,2,success,
urn:sds:reg:gri:gri_303_4_a_iii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_a_iii,urn:ngsi-ld:Indicator:Seawater_,2,success,
urn:sds:reg:gri:gri_303_4_a_iv,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_a_iv,urn:ngsi-ld:Indicator:Third-party_water_and_the_volume_of_this_total_sent_for_use_to_other_organizations_if_applicable,2,success,
urn:sds:reg:gri:gri_303_4_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_b,urn:ngsi-ld:Indicator:A_breakdown_of_total_water_discharge_to_all_areas_in_megaliters_by_the_following_categories_,2,success,
urn:sds:reg:gri:gri_303_4_b_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_b_i,urn:ngsi-ld:Indicator:Freshwater_1_000_mg_L_Total_Dissolved_Solids_,2,success,
urn:sds:reg:gri:gri_303_4_b_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_b_ii,urn:ngsi-ld:Indicator:Other_water_1_000_mg_L_Total_Dissolved_Solids_.,2,success,
urn:sds:reg:gri:gri_303_4_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_c,urn:ngsi-ld:Indicator:Total_water_discharge_to_all_areas_with_water_stress_in_megaliters_and_a_breakdown_of_this_total,2,success,
urn:sds:reg:gri:gri_303_4_c_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_c_i,urn:ngsi-ld:Indicator:Freshwater_1_000_mg_L_Total_Dissolved_Solids_,2,success,
urn:sds:reg:gri:gri_303_4_c_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_c_ii,urn:ngsi-ld:Indicator:Other_water_1_000_mg_L_Total_Dissolved_Solids_.,2,success,
urn:sds:reg:gri:gri_303_4_d,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_d,urn:ngsi-ld:Indicator:Priority_substances_of_concern_for_which_discharges_are_treated_including_,2,success,
urn:sds:reg:gri:gri_303_4_d_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_d_i,urn:ngsi-ld:Indicator:how_priority_substances_of_concern_were_defined_and_any_international_standard_authoritative_lis,2,success,
urn:sds:reg:gri:gri_303_4_d_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_d_ii,urn:ngsi-ld:Indicator:the_approach_for_setting_discharge_limits_for_priority_substances_of_concern_,2,success,
urn:sds:reg:gri:gri_303_4_d_iii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_d_iii,urn:ngsi-ld:Indicator:number_of_incidents_of_non-compliance_with_discharge_limits.,2,success,
urn:sds:reg:gri:gri_303_4_e,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_4_e,urn:ngsi-ld:Indicator:Any_contextual_information_necessary_to_understand_how_the_data_have_been_compiled_such_as_any_s,2,success,
urn:sds:reg:gri:gri_303_5_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_5_a,urn:ngsi-ld:Indicator:Total_water_consumption_from_all_areas_in_megaliters.,2,success,
urn:sds:reg:gri:gri_303_5_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_5_b,urn:ngsi-ld:Indicator:Total_water_consumption_from_all_areas_with_water_stress_in_megaliters.,2,success,
urn:sds:reg:gri:gri_303_5_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_5_c,urn:ngsi-ld:Indicator:Change_in_water_storage_in_megaliters_if_water_storage_has_been_identified_as_having_a_significa,2,success,
urn:sds:reg:gri:gri_303_5_d,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_303_5_d,urn:ngsi-ld:Indicator:Any_contextual_information_necessary_to_understand_how_the_data_have_been_compiled_such_as_any_s,2,success,
urn:sds:reg:gri:gri_304_1_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_1_a,urn:ngsi-ld:Indicator:For_each_operational_site_owned_leased_managed_in_or_adjacent_to_protected_areas_and_areas_of_hi,2,success,
urn:sds:reg:gri:gri_304_1_a_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_1_a_i,urn:ngsi-ld:Indicator:Geographic_location_,2,success,
urn:sds:reg:gri:gri_304_1_a_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_1_a_ii,urn:ngsi-ld:Indicator:Subsurface_and_underground_land_that_may_be_owned_leased_or_managed_by_the_organization_,2,success,
urn:sds:reg:gri:gri_304_1_a_iii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_1_a_iii,urn:ngsi-ld:Indicator:Position_in_relation_to_the_protected_area_in_the_area_adjacent_to_or_containing_portions_of_the,2,success,
urn:sds:reg:gri:gri_304_1_a_iv,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_1_a_iv,urn:ngsi-ld:Indicator:Type_of_operation_office_manufacturing_or_production_or_extractive_,2,success,
urn:sds:reg:gri:gri_304_1_a_v,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_1_a_v,urn:ngsi-ld:Indicator:Size_of_operational_site_in_km2_or_another_unit_if_appropriate_,2,success,
urn:sds:reg:gri:gri_304_1_a_vi,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_1_a_vi,urn:ngsi-ld:Indicator:Biodiversity_value_characterized_by_the_attribute_of_the_protected_area_or_area_of_high_biodiver,2,success,
urn:sds:reg:gri:gri_304_1_a_vii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_1_a_vii,urn:ngsi-ld:Indicator:Biodiversity_value_characterized_by_listing_of_protected_status_such_as_IUCN_Protected_Area_Mana,2,success,
urn:sds:reg:gri:gri_304_2_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_a,urn:ngsi-ld:Indicator:Nature_of_significant_direct_and_indirect_impacts_on_biodiversity_with_reference_to_one_or_more_,2,success,
urn:sds:reg:gri:gri_304_2_a_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_a_i,urn:ngsi-ld:Indicator:Construction_or_use_of_manufacturing_plants_mines_and_transport_infrastructure_,2,success,
urn:sds:reg:gri:gri_304_2_a_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_a_ii,urn:ngsi-ld:Indicator:Pollution_introduction_of_substances_that_do_not_naturally_occur_in_the_habitat_from_point_and_n,2,success,
urn:sds:reg:gri:gri_304_2_a_iii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_a_iii,urn:ngsi-ld:Indicator:Introduction_of_invasive_species_pests_and_pathogens_,2,success,
urn:sds:reg:gri:gri_304_2_a_iv,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_a_iv,urn:ngsi-ld:Indicator:Reduction_of_species_,2,success,
urn:sds:reg:gri:gri_304_2_a_v,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_a_v,urn:ngsi-ld:Indicator:Habitat_conversion_,2,success,
urn:sds:reg:gri:gri_304_2_a_vi,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_a_vi,urn:ngsi-ld:Indicator:Changes_in_ecological_processes_outside_the_natural_range_of_variation_such_as_salinity_or_chang,2,success,
urn:sds:reg:gri:gri_304_2_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_b,urn:ngsi-ld:Indicator:Significant_direct_and_indirect_positive_and_negative_impacts_with_reference_to_the_following_,2,success,
urn:sds:reg:gri:gri_304_2_b_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_b_i,urn:ngsi-ld:Indicator:Species_affected_,2,success,
urn:sds:reg:gri:gri_304_2_b_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_b_ii,urn:ngsi-ld:Indicator:Extent_of_areas_impacted_,2,success,
urn:sds:reg:gri:gri_304_2_b_iii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_b_iii,urn:ngsi-ld:Indicator:Duration_of_impacts_,2,success,
urn:sds:reg:gri:gri_304_2_b_iv,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_2_b_iv,urn:ngsi-ld:Indicator:Reversibility_or_irreversibility_of_the_impacts.,2,success,
urn:sds:reg:gri:gri_304_3_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_3_a,urn:ngsi-ld:Indicator:Size_and_location_of_all_habitat_areas_protected_or_restored_and_whether_the_success_of_the_rest,2,success,
urn:sds:reg:gri:gri_304_3_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_3_b,urn:ngsi-ld:Indicator:Whether_partnerships_exist_with_third_parties_to_protect_or_restore_habitat_areas_distinct_from_,2,success,
urn:sds:reg:gri:gri_304_3_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_3_c,urn:ngsi-ld:Indicator:Status_of_each_area_based_on_its_condition_at_the_close_of_the_reporting_period.,2,success,
urn:sds:reg:gri:gri_304_3_d,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_3_d,urn:ngsi-ld:Indicator:Standards_methodologies_and_assumptions_used.,2,success,
urn:sds:reg:gri:gri_304_4_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_4_a,urn:ngsi-ld:Indicator:Total_number_of_IUCN_Red_List_species_and_national_conservation_list_species_with_habitats_in_ar,2,success,
urn:sds:reg:gri:gri_304_4_a_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_4_a_i,urn:ngsi-ld:Indicator:Critically_endangered,2,success,
urn:sds:reg:gri:gri_304_4_a_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_4_a_ii,urn:ngsi-ld:Indicator:Endangered,2,success,
urn:sds:reg:gri:gri_304_4_a_iii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_4_a_iii,urn:ngsi-ld:Indicator:Vulnerable,2,success,
urn:sds:reg:gri:gri_304_4_a_iv,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_4_a_iv,urn:ngsi-ld:Indicator:Near_threatened,2,success,
urn:sds:reg:gri:gri_304_4_a_v,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_304_4_a_v,urn:ngsi-ld:Indicator:Least_concern,2,success,
urn:sds:reg:gri:gri_305_1_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_1_a,urn:ngsi-ld:Indicator:Gross_direct_Scope_1_GHG_emissions_in_metric_tons_of_CO_2_equivalent.,2,success,
urn:sds:reg:gri:gri_305_1_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_1_b,urn:ngsi-ld:Indicator:Gases_included_in_the_calculation_whether_CO2_CH4_N2O_HFCs_PFCs_SF6_NF3_or_all.,2,success,
urn:sds:reg:gri:gri_305_1_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_1_c,urn:ngsi-ld:Indicator:Biogenic_CO_2_emissions_in_metric_tons_of_CO2_equivalent.,2,success,
urn:sds:reg:gri:gri_305_1_d,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_1_d,urn:ngsi-ld:Indicator:Base_year_for_the_calculation_if_applicable_including_,2,success,
urn:sds:reg:gri:gri_305_1_d_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_1_d_i,urn:ngsi-ld:Indicator:the_rationale_for_choosing_it_,2,success,
urn:sds:reg:gri:gri_305_1_d_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_1_d_ii,urn:ngsi-ld:Indicator:emissions_in_the_base_year_,2,success,
urn:sds:reg:gri:gri_305_1_d_iii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_1_d_iii,urn:ngsi-ld:Indicator:the_context_for_any_significant_changes_in_emissions_that_triggered_recalculations_of_base_year_,2,success,
urn:sds:reg:gri:gri_305_1_e,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_1_e,urn:ngsi-ld:Indicator:Source_of_the_emission_factors_and_the_global_warming_potential_GWP_rates_used_or_a_reference_to,2,success,
urn:sds:reg:gri:gri_305_1_f,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_1_f,urn:ngsi-ld:Indicator:Consolidation_approach_for_emissions_whether_equity_share_financial_control_or_operational_contr,2,success,
urn:sds:reg:gri:gri_305_1_g,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_1_g,urn:ngsi-ld:Indicator:Standards_methodologies_assumptions_and_or_calculation_tools_used.,2,success,
urn:sds:reg:gri:gri_305_2_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_2_a,urn:ngsi-ld:Indicator:Gross_location-based_energy_indirect_Scope_2_GHG_emissions_in_metric_tons_of_CO_2_equivalent.,2,success,
urn:sds:reg:gri:gri_305_2_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_2_b,urn:ngsi-ld:Indicator:If_applicable_gross_market-based_energy_indirect_Scope_2_GHG_emissions_in_metric_tons_of_CO2_equ,2,success,
urn:sds:reg:gri:gri_305_2_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_2_c,urn:ngsi-ld:Indicator:If_available_the_gases_included_in_the_calculation_whether_CO2_CH4_N2O_HFCs_PFCs_SF6_NF3_or_all.,2,success,
urn:sds:reg:gri:gri_305_2_d,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_2_d,urn:ngsi-ld:Indicator:Base_year_for_the_calculation_if_applicable_including_,2,success,
urn:sds:reg:gri:gri_305_2_d_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_2_d_i,urn:ngsi-ld:Indicator:the_rationale_for_choosing_it_,2,success,
urn:sds:reg:gri:gri_305_2_d_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_2_d_ii,urn:ngsi-ld:Indicator:emissions_in_the_base_year_,2,success,
urn:sds:reg:gri:gri_305_2_d_iii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_2_d_iii,urn:ngsi-ld:Indicator:the_context_for_any_significant_changes_in_emissions_that_triggered_recalculations_of_base_year_,2,success,
urn:sds:reg:gri:gri_305_2_e,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_2_e,urn:ngsi-ld:Indicator:Source_of_the_emission_factors_and_the_global_warming_potential_GWP_rates_used_or_a_reference_to,2,success,
urn:sds:reg:gri:gri_305_2_f,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_2_f,urn:ngsi-ld:Indicator:Consolidation_approach_for_emissions_whether_equity_share_financial_control_or_operational_contr,2,success,
urn:sds:reg:gri:gri_305_2_g,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_2_g,urn:ngsi-ld:Indicator:Standards_methodologies_assumptions_and_or_calculation_tools_used.,2,success,
urn:sds:reg:gri:gri_305_3_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_3_a,urn:ngsi-ld:Indicator:Gross_other_indirect_Scope_3_GHG_emissions_in_metric_tons_of_CO_2_equivalent.,2,success,
urn:sds:reg:gri:gri_305_3_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_3_b,urn:ngsi-ld:Indicator:If_available_the_gases_included_in_the_calculation_whether_CO2_CH4_N2O_HFCs_PFCs_SF6_NF3_or_all.,2,success,
urn:sds:reg:gri:gri_305_3_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_3_c,urn:ngsi-ld:Indicator:Biogenic_CO_2_emissions_in_metric_tons_of_CO2equivalent.,2,success,
urn:sds:reg:gri:gri_305_3_d,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_3_d,urn:ngsi-ld:Indicator:Other_indirect_Scope_3_GHG_emissions_categories_and_activities_included_in_the_calculation.,2,success,
urn:sds:reg:gri:gri_305_3_e,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_3_e,urn:ngsi-ld:Indicator:Base_year_for_the_calculation_if_applicable_including_,2,success,
urn:sds:reg:gri:gri_305_3_e_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_3_e_i,urn:ngsi-ld:Indicator:the_rationale_for_choosing_it_,2,success,
urn:sds:reg:gri:gri_305_3_e_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_3_e_ii,urn:ngsi-ld:Indicator:emissions_in_the_base_year_,2,success,
urn:sds:reg:gri:gri_305_3_e_iii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_3_e_iii,urn:ngsi-ld:Indicator:the_context_for_any_significant_changes_in_emissions_that_triggered_recalculations_of_base_year_,2,success,
urn:sds:reg:gri:gri_305_3_f,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_3_f,urn:ngsi-ld:Indicator:Source_of_the_emission_factors_and_the_global_warming_potential_GWP_rates_used_or_a_reference_to,2,success,
urn:sds:reg:gri:gri_305_3_g,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_3_g,urn:ngsi-ld:Indicator:Standards_methodologies_assumptions_and_or_calculation_tools_used.,2,success,
urn:sds:reg:gri:gri_305_4_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_4_a,urn:ngsi-ld:Indicator:GHG_emissions_intensity_ratio_for_the_organization.,2,success,
urn:sds:reg:gri:gri_305_4_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_4_b,urn:ngsi-ld:Indicator:Organization-specific_metric_the_denominator_chosen_to_calculate_the_ratio.,2,success,
urn:sds:reg:gri:gri_305_4_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_4_c,urn:ngsi-ld:Indicator:Types_of_GHG_emissions_included_in_the_intensity_ratio_whether_direct_Scope_1_energy_indirect_Sc,2,success,
urn:sds:reg:gri:gri_305_4_d,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_4_d,urn:ngsi-ld:Indicator:Gases_included_in_the_calculation_whether_CO2_CH4_N2O_HFCs_PFCs_SF6_NF3_or_all.,2,success,
urn:sds:reg:gri:gri_305_5_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_5_a,urn:ngsi-ld:Indicator:GHG_emissions_reduced_as_a_direct_result_of_reduction_initiatives_in_metric_tons_of_CO2_equivale,2,success,
urn:sds:reg:gri:gri_305_5_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_5_b,urn:ngsi-ld:Indicator:Gases_included_in_the_calculation_whether_CO2_CH4_N2O_HFCs_PFCs_SF6_NF3_or_all.,2,success,
urn:sds:reg:gri:gri_305_5_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_5_c,urn:ngsi-ld:Indicator:Base_year_or_baseline_including_the_rationale_for_choosing_it.,2,success,
urn:sds:reg:gri:gri_305_5_d,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_5_d,urn:ngsi-ld:Indicator:Scopes_in_which_reductions_took_place_whether_direct_Scope_1_energy_indirect_Scope_2_and_or_othe,2,success,
urn:sds:reg:gri:gri_305_5_e,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_5_e,urn:ngsi-ld:Indicator:Standards_methodologies_assumptions_and_or_calculation_tools_used.,2,success,
urn:sds:reg:gri:gri_305_6_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_6_a,urn:ngsi-ld:Indicator:Production_imports_and_exports_of_ODS_in_metric_tons_of_CFC-11_trichlorofluoromethane_equivalent,2,success,
urn:sds:reg:gri:gri_305_6_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_6_b,urn:ngsi-ld:Indicator:Substances_included_in_the_calculation.,2,success,
urn:sds:reg:gri:gri_305_6_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_6_c,urn:ngsi-ld:Indicator:Source_of_the_emission_factors_used.,2,success,
urn:sds:reg:gri:gri_305_6_d,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_6_d,urn:ngsi-ld:Indicator:Standards_methodologies_assumptions_and_or_calculation_tools_used.,2,success,
urn:sds:reg:gri:gri_305_7_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_7_a,urn:ngsi-ld:Indicator:Significant_air_emissions_in_kilograms_or_multiples_for_each_of_the_following_,2,success,
urn:sds:reg:gri:gri_305_7_a_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_7_a_i,urn:ngsi-ld:Indicator:Nox,2,success,
urn:sds:reg:gri:gri_305_7_a_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_7_a_ii,urn:ngsi-ld:Indicator:Sox,2,success,
urn:sds:reg:gri:gri_305_7_a_iii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_7_a_iii,urn:ngsi-ld:Indicator:Persistent_organic_pollutants_POP_,2,success,
urn:sds:reg:gri:gri_305_7_a_iv,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_7_a_iv,urn:ngsi-ld:Indicator:Volatile_organic_compounds_VOC_,2,success,
urn:sds:reg:gri:gri_305_7_a_v,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_7_a_v,urn:ngsi-ld:Indicator:Hazardous_air_pollutants_HAP_,2,success,
urn:sds:reg:gri:gri_305_7_a_vi,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_7_a_vi,urn:ngsi-ld:Indicator:Particulate_matter_PM_,2,success,
urn:sds:reg:gri:gri_305_7_a_vii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_7_a_vii,urn:ngsi-ld:Indicator:Other_standard_categories_of_air_emissions_identified_in_relevant_regulations,2,success,
urn:sds:reg:gri:gri_305_7_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_7_b,urn:ngsi-ld:Indicator:Source_of_the_emission_factors_used.,2,success,
urn:sds:reg:gri:gri_305_7_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_305_7_c,urn:ngsi-ld:Indicator:Standards_methodologies_assumptions_and_or_calculation_tools_used.,2,success,
urn:sds:reg:gri:gri_306_1_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_306_1_a,urn:ngsi-ld:Indicator:For_the_organization_s_significant_actual_and_potential_waste-related_impacts_a_description_of_,2,success,
urn:sds:reg:gri:gri_306_1_a_i,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_306_1_a_i,urn:ngsi-ld:Indicator:the_inputs_activities_and_outputs_that_lead_or_could_lead_to_these_impacts_,2,success,
urn:sds:reg:gri:gri_306_1_a_ii,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_306_1_a_ii,urn:ngsi-ld:Indicator:whether_these_impacts_relate_to_waste_generated_in_the_organization_s_own_activities_or_to_waste,2,success,
urn:sds:reg:gri:gri_306_2_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_306_2_a,urn:ngsi-ld:Indicator:Actions_including_circularity_measures_taken_to_prevent_waste_generation_in_the_organization_s_o,2,success,
urn:sds:reg:gri:gri_306_2_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_306_2_b,urn:ngsi-ld:Indicator:If_the_waste_generated_by_the_organization_in_its_own_activities_is_managed_by_a_third_party_a_d,2,success,
urn:sds:reg:gri:gri_306_2_c,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_306_2_c,urn:ngsi-ld:Indicator:The_processes_used_to_collect_and_monitor_waste-related_data.,2,success,
urn:sds:reg:gri:gri_306_3_a,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_306_3_a,urn:ngsi-ld:Indicator:Total_weight_of_waste_generated_in_metric_tons_and_a_breakdown_of_this_total_by_composition_of_t,2,success,
urn:sds:reg:gri:gri_306_3_a_2106,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_306_3_a_2106,urn:ngsi-ld:Indicator:Total_number_and_total_volume_of_recorded_significant_spills.,2,success,
urn:sds:reg:gri:gri_306_3_b,GRI Official,E,urn:ngsi-ld:Dataset:gri_gri_306_3_b,urn:ngsi-ld:Indicator:Contextual_information_necessary_to_understand_the_data_and_how_the_data_has_been_compiled.,2,success,
